"order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount_price","sale_price","profit","year","month"
"149","2022-05-18 00:00:00","Standard Class","Corporate","United States","Franklin","Wisconsin","53132","Central","Technology","Phones","TEC-PH-10001448","140","150","3","5","7.5","142.5","2.5",2022,5
"150","2022-01-23 00:00:00","Standard Class","Corporate","United States","Franklin","Wisconsin","53132","Central","Furniture","Chairs","FUR-CH-10000454","1580","1950","8","3","58.5","1891.5","311.5",2022,1
"151","2023-08-21 00:00:00","Standard Class","Corporate","United States","Franklin","Wisconsin","53132","Central","Office Supplies","Binders","OFF-BI-10002735","150","170","5","4","6.8","163.2","13.199999999999989",2023,8
"152","2023-08-31 00:00:00","First Class","Home Office","United States","Scottsdale","Arizona","85254","West","Office Supplies","Appliances","OFF-AP-10000326","140","160","5","5","8","152","12",2023,8
"153","2022-10-25 00:00:00","First Class","Home Office","United States","Scottsdale","Arizona","85254","West","Technology","Phones","TEC-PH-10001254","160","200","2","2","4","196","36",2022,10
"154","2022-10-07 00:00:00","First Class","Corporate","United States","San Jose","California","95123","West","Office Supplies","Paper","OFF-PA-10001950","50","60","7","4","2.4","57.6","7.600000000000001",2022,10
"155","2023-03-25 00:00:00","First Class","Corporate","United States","San Jose","California","95123","West","Office Supplies","Paper","OFF-PA-10002254","100","110","4","4","4.4","105.6","5.599999999999994",2023,3
"156","2023-03-27 00:00:00","First Class","Corporate","United States","San Jose","California","95123","West","Office Supplies","Storage","OFF-ST-10001590","60","80","6","4","3.2","76.8","16.799999999999997",2023,3
"157","2022-05-03 00:00:00","Standard Class","Home Office","United States","Seattle","Washington","98105","West","Office Supplies","Art","OFF-AR-10001547","10","10","3","3","0.3","9.7","-0.3000000000000007",2022,5
"158","2022-05-18 00:00:00","Second Class","Consumer","United States","Seattle","Washington","98115","West","Furniture","Chairs","FUR-CH-10004063","380","460","2","2","9.200000000000001","450.8","70.80000000000001",2022,5
"159","2022-04-25 00:00:00","Standard Class","Consumer","United States","Edmond","Oklahoma","73034","Central","Office Supplies","Labels","OFF-LA-10002475","10","10","2","3","0.3","9.7","-0.3000000000000007",2022,4
"160","2022-06-30 00:00:00","Standard Class","Consumer","United States","Edmond","Oklahoma","73034","Central","Technology","Phones","TEC-PH-10004536","870","940","7","5","47","893","23",2022,6
"161","2022-01-10 00:00:00","First Class","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Paper","OFF-PA-10002751","10","10","1","4","0.4","9.6","-0.40000000000000036",2022,1
"162","2023-11-27 00:00:00","Second Class","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Technology","Accessories","TEC-AC-10003657","40","50","2","5","2.5","47.5","7.5",2023,11
"163","2022-02-16 00:00:00","Standard Class","Consumer","United States","Carlsbad","New Mexico","88220","West","Office Supplies","Envelopes","OFF-EN-10001990","30","30","5","4","1.2","28.8","-1.1999999999999993",2022,2
"164","2022-08-14 00:00:00","Standard Class","Consumer","United States","Seattle","Washington","98115","West","Office Supplies","Binders","OFF-BI-10004002","20","30","2","3","0.8999999999999999","29.1","9.100000000000001",2022,8
"165","2023-10-14 00:00:00","Standard Class","Consumer","United States","San Antonio","Texas","78207","Central","Office Supplies","Art","OFF-AR-10004441","10","10","3","5","0.5","9.5","-0.5",2023,10
"166","2022-10-16 00:00:00","Standard Class","Consumer","United States","San Antonio","Texas","78207","Central","Technology","Machines","TEC-MA-10000822","6850","8160","8","4","326.40000000000003","7833.6","983.6000000000004",2022,10
"167","2022-11-20 00:00:00","Standard Class","Consumer","United States","San Antonio","Texas","78207","Central","Office Supplies","Storage","OFF-ST-10000991","250","280","3","4","11.200000000000001","268.8","18.80000000000001",2022,11
"168","2023-11-04 00:00:00","Standard Class","Consumer","United States","San Antonio","Texas","78207","Central","Furniture","Chairs","FUR-CH-10004287","1620","1740","9","4","69.60000000000001","1670.4","50.40000000000009",2023,11
"169","2023-06-16 00:00:00","Standard Class","Consumer","United States","San Antonio","Texas","78207","Central","Office Supplies","Art","OFF-AR-10002656","30","30","6","4","1.2","28.8","-1.1999999999999993",2023,6
"170","2022-10-20 00:00:00","Standard Class","Consumer","United States","San Antonio","Texas","78207","Central","Office Supplies","Appliances","OFF-AP-10002518","150","180","5","2","3.6","176.4","26.400000000000006",2022,10
"171","2022-07-12 00:00:00","Standard Class","Consumer","United States","San Antonio","Texas","78207","Central","Technology","Phones","TEC-PH-10003931","120","140","3","5","7","133","13",2022,7
"172","2022-01-28 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90004","West","Office Supplies","Paper","OFF-PA-10000659","20","20","3","2","0.4","19.6","-0.3999999999999986",2022,1
"173","2023-10-10 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90004","West","Office Supplies","Paper","OFF-PA-10001144","100","110","2","4","4.4","105.6","5.599999999999994",2023,10
"174","2022-10-05 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90004","West","Furniture","Chairs","FUR-CH-10003817","290","340","7","2","6.8","333.2","43.19999999999999",2022,10
"175","2023-01-02 00:00:00","Standard Class","Corporate","United States","Chicago","Illinois","60623","Central","Office Supplies","Appliances","OFF-AP-10000891","50","50","2","4","2","48","-2",2023,1
"176","2023-04-07 00:00:00","Standard Class","Corporate","United States","Chicago","Illinois","60623","Central","Office Supplies","Labels","OFF-LA-10003148","20","20","4","5","1","19","-1",2023,4
"177","2022-04-21 00:00:00","Second Class","Consumer","United States","Houston","Texas","77036","Central","Office Supplies","Appliances","OFF-AP-10002684","90","100","4","2","2","98","8",2022,4
"178","2023-10-28 00:00:00","Second Class","Consumer","United States","Newark","Ohio","43055","East","Furniture","Chairs","FUR-CH-10004698","370","400","7","5","20","380","10",2023,10
"179","2022-04-18 00:00:00","Second Class","Consumer","United States","Newark","Ohio","43055","East","Office Supplies","Supplies","OFF-SU-10002189","20","20","5","3","0.6","19.4","-0.6000000000000014",2022,4
"180","2022-03-08 00:00:00","Standard Class","Home Office","United States","New York City","New York","10009","East","Office Supplies","Art","OFF-AR-10001940","0","0","1","5","0","0","0",2022,3
"181","2023-06-08 00:00:00","Second Class","Corporate","United States","Decatur","Illinois","62521","Central","Office Supplies","Storage","OFF-ST-10003455","20","20","2","5","1","19","-1",2023,6
"182","2022-06-25 00:00:00","Second Class","Corporate","United States","Decatur","Illinois","62521","Central","Technology","Accessories","TEC-AC-10004659","380","410","7","3","12.299999999999999","397.7","17.69999999999999",2022,6
"183","2022-01-10 00:00:00","Second Class","Home Office","United States","Monroe","Louisiana","71203","South","Technology","Phones","TEC-PH-10003273","470","500","4","5","25","475","5",2022,1
"184","2023-10-17 00:00:00","Second Class","Home Office","United States","Monroe","Louisiana","71203","South","Technology","Phones","TEC-PH-10004896","140","150","5","2","3","147","7",2023,10
"185","2023-02-23 00:00:00","Second Class","Home Office","United States","Monroe","Louisiana","71203","South","Technology","Accessories","TEC-AC-10002345","30","30","2","5","1.5","28.5","-1.5",2023,2
"186","2022-10-19 00:00:00","Standard Class","Consumer","United States","Fairfield","Connecticut","6824","East","Office Supplies","Binders","OFF-BI-10001890","10","10","2","2","0.2","9.8","-0.1999999999999993",2022,10
"187","2022-08-22 00:00:00","Standard Class","Home Office","United States","Los Angeles","California","90032","West","Technology","Accessories","TEC-AC-10002323","160","180","8","3","5.3999999999999995","174.6","14.599999999999994",2022,8
"188","2023-10-11 00:00:00","Standard Class","Corporate","United States","Grand Prairie","Texas","75051","Central","Office Supplies","Storage","OFF-ST-10001328","40","40","3","4","1.6","38.4","-1.6000000000000014",2023,10
"189","2022-12-06 00:00:00","Standard Class","Corporate","United States","Grand Prairie","Texas","75051","Central","Office Supplies","Paper","OFF-PA-10001950","20","20","3","3","0.6","19.4","-0.6000000000000014",2022,12
"190","2023-12-09 00:00:00","First Class","Home Office","United States","New York City","New York","10035","East","Furniture","Bookcases","FUR-BO-10002613","820","900","4","3","27","873","53",2023,12
"191","2022-07-12 00:00:00","First Class","Home Office","United States","New York City","New York","10035","East","Technology","Phones","TEC-PH-10001552","60","70","6","4","2.8000000000000003","67.2","7.200000000000003",2022,7
"192","2022-06-23 00:00:00","First Class","Home Office","United States","New York City","New York","10035","East","Office Supplies","Paper","OFF-PA-10000061","50","50","8","5","2.5","47.5","-2.5",2022,6
"193","2023-11-04 00:00:00","First Class","Home Office","United States","New York City","New York","10035","East","Furniture","Bookcases","FUR-BO-10002545","520","630","3","2","12.6","617.4","97.39999999999998",2023,11
"194","2022-11-11 00:00:00","First Class","Home Office","United States","New York City","New York","10035","East","Office Supplies","Art","OFF-AR-10003514","20","20","5","3","0.6","19.4","-0.6000000000000014",2022,11
"195","2023-01-07 00:00:00","Standard Class","Corporate","United States","Redlands","California","92374","West","Office Supplies","Envelopes","OFF-EN-10001509","10","10","7","2","0.2","9.8","-0.1999999999999993",2023,1
"196","2022-10-26 00:00:00","Standard Class","Consumer","United States","Hamilton","Ohio","45011","East","Office Supplies","Art","OFF-AR-10004685","10","10","2","5","0.5","9.5","-0.5",2022,10
"197","2023-11-03 00:00:00","Standard Class","Consumer","United States","Hamilton","Ohio","45011","East","Office Supplies","Art","OFF-AR-10004027","10","10","3","2","0.2","9.8","-0.1999999999999993",2023,11
"198","2023-03-05 00:00:00","Standard Class","Home Office","United States","Westfield","New Jersey","7090","East","Office Supplies","Storage","OFF-ST-10001414","40","50","3","5","2.5","47.5","7.5",2023,3
"199","2022-12-21 00:00:00","Standard Class","Corporate","United States","Philadelphia","Pennsylvania","19120","East","Office Supplies","Binders","OFF-BI-10000343","0","0","2","5","0","0","0",2022,12
"200","2022-06-16 00:00:00","Standard Class","Corporate","United States","Philadelphia","Pennsylvania","19120","East","Office Supplies","Paper","OFF-PA-10002749","20","20","3","2","0.4","19.6","-0.3999999999999986",2022,6
"201","2022-12-11 00:00:00","Standard Class","Consumer","United States","Akron","Ohio","44312","East","Office Supplies","Paper","OFF-PA-10002666","20","20","3","5","1","19","-1",2022,12
"202","2022-07-13 00:00:00","First Class","Consumer","United States","Denver","Colorado","80219","West","Furniture","Tables","FUR-TA-10004289","200","220","2","3","6.6","213.4","13.400000000000006",2022,7
"203","2022-12-31 00:00:00","First Class","Consumer","United States","Denver","Colorado","80219","West","Office Supplies","Appliances","OFF-AP-10003622","0","0","1","5","0","0","0",2022,12
"204","2022-03-12 00:00:00","Second Class","Consumer","United States","Dallas","Texas","75220","Central","Office Supplies","Appliances","OFF-AP-10003217","60","70","2","2","1.4000000000000001","68.6","8.599999999999994",2022,3
"205","2023-10-14 00:00:00","Standard Class","Corporate","United States","Franklin","Tennessee","37064","South","Furniture","Furnishings","FUR-FU-10002960","40","40","7","3","1.2","38.8","-1.2000000000000028",2023,10
"206","2023-07-10 00:00:00","Standard Class","Consumer","United States","Whittier","California","90604","West","Technology","Phones","TEC-PH-10001918","370","440","4","3","13.2","426.8","56.80000000000001",2023,7
"207","2023-12-01 00:00:00","Standard Class","Consumer","United States","Saginaw","Michigan","48601","Central","Office Supplies","Storage","OFF-ST-10000642","70","80","4","4","3.2","76.8","6.799999999999997",2023,12
"208","2023-08-08 00:00:00","Standard Class","Consumer","United States","Saginaw","Michigan","48601","Central","Technology","Phones","TEC-PH-10001700","120","130","2","3","3.9","126.1","6.099999999999994",2023,8
"209","2022-08-19 00:00:00","Standard Class","Consumer","United States","Saginaw","Michigan","48601","Central","Office Supplies","Binders","OFF-BI-10003274","20","20","4","3","0.6","19.4","-0.6000000000000014",2022,8
"210","2023-12-30 00:00:00","Standard Class","Consumer","United States","Saginaw","Michigan","48601","Central","Office Supplies","Fasteners","OFF-FA-10000134","50","50","9","2","1","49","-1",2023,12
"211","2022-07-17 00:00:00","Standard Class","Consumer","United States","Saginaw","Michigan","48601","Central","Office Supplies","Storage","OFF-ST-10001522","80","90","1","5","4.5","85.5","5.5",2022,7
"212","2023-10-07 00:00:00","Second Class","Corporate","United States","Dallas","Texas","75220","Central","Technology","Accessories","TEC-AC-10001266","20","20","2","4","0.8","19.2","-0.8000000000000007",2023,10
"213","2023-04-22 00:00:00","Standard Class","Corporate","United States","Medina","Ohio","44256","East","Office Supplies","Labels","OFF-LA-10004544","20","20","2","4","0.8","19.2","-0.8000000000000007",2023,4
